#{"t_start": 1782337715.0566962, "env_id": "None"}
r,l,t,true_done
1.49,12,110.780626,True
1.49,12,110.804617,True
1.49,12,110.829079,True
1.49,12,110.853215,True
1.49,12,110.874272,True
1.49,12,110.894428,True
1.49,12,110.911478,True
1.49,12,110.929292,True
1.49,12,110.950622,True
1.49,12,110.974958,True
1.49,12,110.997178,True
1.49,12,111.01901,True
1.49,12,111.038246,True
1.49,12,111.06052,True
1.47,14,111.086604,True
1.49,12,111.10844,True
1.49,12,111.130331,True
1.49,12,111.152192,True
1.49,12,111.176685,True
1.49,12,111.197761,True
1.49,12,111.219605,True
1.49,12,111.240826,True
1.49,12,111.258929,True
1.49,12,111.277428,True
1.49,12,111.296913,True
1.48,13,111.318058,True
1.49,12,111.337866,True
1.49,12,111.366633,True
1.49,12,111.395812,True
1.49,12,111.423603,True
1.49,12,111.448853,True
1.47,14,111.476313,True
1.47,14,111.512898,True
1.49,12,111.543014,True
1.49,12,111.569115,True
1.49,12,111.591529,True
1.49,12,111.614224,True
1.49,12,111.634908,True
1.49,12,111.663119,True
1.49,12,111.684208,True
1.49,12,111.709485,True
1.49,12,111.737471,True
1.49,12,111.762321,True
1.49,12,111.793892,True
1.48,13,111.834859,True
1.49,12,111.867076,True
1.49,12,111.891297,True
1.49,12,111.914567,True
1.49,12,111.938625,True
1.49,12,111.962289,True
1.49,12,111.988436,True
1.49,12,112.010841,True
1.49,12,112.034281,True
1.49,12,112.057033,True
1.49,12,112.080131,True
1.49,12,112.107081,True
1.49,12,112.1328,True
1.49,12,112.155621,True
1.49,12,112.178552,True
1.49,12,112.200221,True
1.49,12,112.225211,True
1.49,12,112.247614,True
1.49,12,112.266352,True
1.49,12,112.288635,True
1.49,12,112.30982,True
1.49,12,112.332014,True
1.49,12,112.352444,True
1.49,12,112.375265,True
0.89,12,112.400585,True
1.49,12,112.420889,True
1.49,12,112.440394,True
1.49,12,112.457972,True
1.49,12,112.482233,True
1.49,12,112.507071,True
1.49,12,112.530036,True
1.49,12,112.55466,True
1.49,12,112.57621,True
1.49,12,112.593616,True
1.49,12,112.610277,True
1.49,12,112.632317,True
1.49,12,112.653344,True
1.49,12,112.674408,True
1.49,12,112.69452,True
1.49,12,112.714909,True
1.49,12,112.73555,True
1.49,12,112.763269,True
1.49,12,112.786138,True
1.49,12,112.80747,True
1.49,12,112.830343,True
1.49,12,112.855957,True
1.49,12,112.876116,True
1.48,13,112.898089,True
1.47,14,112.924338,True
1.49,12,112.943874,True
1.49,12,112.963967,True
1.49,12,112.986319,True
1.49,12,113.008626,True
1.49,12,113.028975,True
1.49,12,113.053238,True
1.49,12,113.07579,True
1.48,13,113.09742,True
1.49,12,113.119912,True
1.49,12,113.141642,True
1.49,12,113.162157,True
1.49,12,113.18365,True
1.49,12,113.199828,True
1.47,14,113.223323,True
1.49,12,113.246941,True
1.49,12,113.268445,True
1.49,12,113.290156,True
1.47,14,113.312259,True
1.49,12,113.329091,True
1.49,12,113.353441,True
1.49,12,113.376829,True
1.49,12,113.409283,True
1.49,12,113.431926,True
1.49,12,113.455242,True
1.49,12,113.476055,True
1.49,12,113.501456,True
1.49,12,113.527797,True
1.49,12,113.558218,True
1.49,12,113.582932,True
1.49,12,113.607623,True
1.49,12,113.630296,True
1.49,12,113.652794,True
1.49,12,113.678216,True
1.49,12,113.69734,True
1.49,12,113.725371,True
1.49,12,113.747862,True
1.49,12,113.778069,True
1.47,14,113.808807,True
1.49,12,113.834778,True
1.49,12,113.86123,True
1.49,12,113.887299,True
1.49,12,113.911511,True
1.46,15,113.943588,True
1.49,12,113.980001,True
1.49,12,114.01925,True
1.49,12,114.055823,True
1.49,12,114.086786,True
1.49,12,114.111743,True
1.49,12,114.134728,True
1.49,12,114.157112,True
1.49,12,114.182691,True
1.49,12,114.204488,True
1.49,12,114.228511,True
1.49,12,114.248146,True
1.49,12,114.273525,True
1.49,12,114.299382,True
0.89,12,114.326341,True
1.47,14,114.346679,True
1.47,14,114.370776,True
1.49,12,114.390778,True
1.49,12,114.414425,True
1.49,12,114.434783,True
1.49,12,114.454785,True
1.49,12,114.470302,True
1.49,12,114.488137,True
1.49,12,114.51045,True
1.49,12,114.537931,True
1.49,12,114.561079,True
1.49,12,114.581134,True
1.47,14,114.603514,True
1.49,12,114.623959,True
1.49,12,114.641378,True
1.49,12,114.659706,True
1.49,12,118.981727,True
1.49,12,119.005349,True
1.49,12,119.028669,True
1.49,12,119.051808,True
1.47,14,119.080635,True
1.49,12,119.102885,True
1.49,12,119.123345,True
1.49,12,119.14431,True
1.49,12,119.162948,True
1.49,12,119.181785,True
1.49,12,119.202756,True
1.49,12,119.225428,True
1.49,12,119.243395,True
1.49,12,119.264295,True
1.49,12,119.292155,True
1.49,12,119.312099,True
1.49,12,119.332755,True
1.49,12,119.362611,True
1.49,12,119.39647,True
1.49,12,119.439908,True
1.49,12,119.473553,True
1.49,12,119.497358,True
1.49,12,119.520689,True
1.49,12,119.546055,True
1.49,12,119.570271,True
1.49,12,119.590244,True
1.49,12,119.609559,True
1.45,16,119.634662,True
1.49,12,119.655494,True
1.49,12,119.674828,True
1.49,12,119.693219,True
1.49,12,119.712103,True
1.49,12,119.733424,True
1.49,12,119.755629,True
1.49,12,119.775404,True
1.49,12,119.802206,True
1.49,12,119.823457,True
1.49,12,119.846998,True
1.49,12,119.871196,True
1.49,12,119.892032,True
1.49,12,119.911285,True
1.49,12,119.930607,True
1.49,12,119.948382,True
1.47,14,119.971832,True
1.49,12,119.999226,True
1.49,12,120.024408,True
1.49,12,120.052705,True
1.49,12,120.073374,True
1.49,12,120.094172,True
1.49,12,120.116345,True
1.49,12,120.138835,True
1.49,12,120.159189,True
1.49,12,120.180462,True
1.49,12,120.208721,True
1.47,14,120.234775,True
1.49,12,120.26031,True
1.49,12,120.280394,True
1.49,12,120.301175,True
1.49,12,120.319652,True
1.49,12,120.339753,True
1.49,12,120.359877,True
1.49,12,120.381983,True
1.49,12,120.405977,True
1.49,12,120.434263,True
1.49,12,120.454117,True
1.49,12,120.477283,True
1.49,12,120.500858,True
1.48,13,120.52742,True
1.49,12,120.552358,True
1.49,12,120.571811,True
1.49,12,120.592762,True
1.49,12,120.611634,True
1.49,12,120.631176,True
1.49,12,120.64936,True
1.49,12,120.670712,True
1.49,12,120.688554,True
1.49,12,120.709848,True
1.49,12,120.745621,True
1.49,12,120.798877,True
1.49,12,120.832685,True
1.49,12,120.871646,True
1.49,12,120.904364,True
1.49,12,120.940628,True
1.47,14,120.970138,True
1.49,12,121.005883,True
1.49,12,121.039257,True
1.49,12,121.07478,True
1.49,12,121.100021,True
1.47,14,121.133657,True
1.49,12,121.156591,True
1.47,14,121.187513,True
1.49,12,121.213397,True
1.49,12,121.246218,True
1.49,12,121.269314,True
1.49,12,121.300631,True
1.49,12,121.321638,True
1.49,12,121.345176,True
1.49,12,121.366855,True
1.49,12,121.391469,True
1.49,12,121.415185,True
1.49,12,121.443756,True
1.49,12,121.469175,True
1.49,12,121.496163,True
1.49,12,121.528946,True
1.49,12,121.55847,True
1.49,12,121.583241,True
1.49,12,121.606242,True
1.49,12,121.629527,True
1.49,12,121.6522,True
1.49,12,121.675424,True
1.47,14,121.703245,True
1.49,12,121.72666,True
1.49,12,121.746318,True
1.49,12,121.769834,True
1.49,12,121.792947,True
1.48,13,121.820041,True
1.49,12,121.857126,True
1.49,12,121.884493,True
1.49,12,121.907186,True
1.49,12,121.931516,True
1.49,12,121.957861,True
1.49,12,121.988504,True
1.49,12,122.015227,True
1.49,12,122.039182,True
1.49,12,122.065074,True
1.49,12,122.092349,True
1.49,12,122.11645,True
1.49,12,122.138462,True
1.49,12,122.158643,True
1.49,12,122.183796,True
1.49,12,122.203442,True
1.49,12,122.226832,True
1.49,12,122.258185,True
1.49,12,122.285217,True
1.49,12,122.308767,True
1.49,12,122.335608,True
1.49,12,122.358817,True
1.49,12,122.385248,True
1.49,12,122.409253,True
1.49,12,122.446336,True
1.49,12,122.472972,True
1.49,12,122.497969,True
1.49,12,122.528339,True
1.49,12,122.579552,True
1.49,12,122.602954,True
1.48,13,122.628017,True
1.49,12,122.650721,True
1.49,12,122.675042,True
1.49,12,122.69608,True
1.49,12,122.728281,True
1.47,14,122.760786,True
1.49,12,122.786808,True
1.49,12,122.81228,True
0.89,12,122.841541,True
1.47,14,122.871064,True
1.49,12,122.893462,True
1.49,12,122.921095,True
1.49,12,122.944107,True
1.49,12,122.966379,True
1.49,12,122.99342,True
1.49,12,123.018294,True
1.49,12,123.042904,True
1.49,12,123.067041,True
1.49,12,123.095046,True
1.49,12,123.118781,True
1.49,12,123.14384,True
1.48,13,123.169252,True
1.49,12,123.192801,True
1.49,12,127.672895,True
1.49,12,127.69574,True
1.49,12,127.719923,True
1.49,12,127.741863,True
1.49,12,127.763328,True
1.49,12,127.786654,True
1.49,12,127.810922,True
1.49,12,127.835673,True
1.49,12,127.857536,True
1.49,12,127.880308,True
1.49,12,127.900044,True
1.49,12,127.916348,True
1.49,12,127.943976,True
1.49,12,127.963124,True
1.48,13,127.991614,True
1.49,12,128.013806,True
1.49,12,128.033118,True
1.49,12,128.056882,True
1.49,12,128.077995,True
1.49,12,128.100415,True
1.49,12,128.12042,True
1.49,12,128.140761,True
1.49,12,128.161206,True
1.49,12,128.179417,True
1.49,12,128.198461,True
1.49,12,128.221002,True
1.49,12,128.242098,True
1.49,12,128.262358,True
1.49,12,128.283822,True
1.49,12,128.304723,True
1.49,12,128.325616,True
1.49,12,128.342357,True
1.49,12,128.364487,True
1.49,12,128.385071,True
1.49,12,128.406324,True
1.49,12,128.428679,True
1.49,12,128.449735,True
1.49,12,128.469758,True
1.47,14,128.495622,True
1.49,12,128.518491,True
1.49,12,128.546978,True
1.49,12,128.570263,True
1.49,12,128.590686,True
1.49,12,128.609448,True
1.49,12,128.629108,True
1.49,12,128.645956,True
1.47,14,128.669932,True
1.49,12,128.68919,True
1.49,12,128.709902,True
1.49,12,128.731227,True
1.49,12,128.753116,True
1.49,12,128.773914,True
1.49,12,128.795967,True
1.49,12,128.823168,True
1.49,12,128.845442,True
1.49,12,128.870269,True
1.49,12,128.894224,True
1.49,12,128.918138,True
1.49,12,128.94085,True
1.49,12,128.963871,True
1.47,14,128.991969,True
1.49,12,129.016252,True
1.49,12,129.035703,True
1.49,12,129.060413,True
1.49,12,129.081329,True
1.49,12,129.104013,True
1.49,12,129.124457,True
1.49,12,129.145895,True
1.48,13,129.169536,True
1.49,12,129.191469,True
1.49,12,129.212021,True
1.49,12,129.235918,True
1.47,14,129.258933,True
1.49,12,129.278657,True
1.49,12,129.300281,True
1.49,12,129.318672,True
1.49,12,129.337406,True
1.49,12,129.359501,True
1.49,12,129.393182,True
1.49,12,129.42574,True
1.49,12,129.459649,True
1.48,13,129.50418,True
1.49,12,129.579857,True
1.49,12,129.610266,True
1.49,12,129.636243,True
1.49,12,129.6615,True
1.49,12,129.688685,True
1.49,12,129.711625,True
1.49,12,129.737561,True
1.49,12,129.766908,True
1.49,12,129.79332,True
1.49,12,129.816625,True
1.49,12,129.845548,True
1.49,12,129.871826,True
1.49,12,129.900709,True
1.49,12,129.923926,True
1.49,12,129.948079,True
1.49,12,129.973619,True
1.49,12,129.994338,True
1.49,12,130.018089,True
1.49,12,130.041976,True
1.49,12,130.065684,True
1.49,12,130.089194,True
1.49,12,130.113297,True
1.49,12,130.137115,True
1.49,12,130.160112,True
1.49,12,130.184888,True
0.89,12,130.208732,True
1.49,12,130.23591,True
1.47,14,130.264078,True
1.49,12,130.290115,True
1.49,12,130.3196,True
1.49,12,130.350551,True
1.49,12,130.37777,True
1.49,12,130.403484,True
1.49,12,130.428406,True
1.49,12,130.453312,True
1.49,12,130.479087,True
1.47,14,130.507723,True
1.47,14,130.536624,True
1.49,12,130.562135,True
1.49,12,130.590385,True
1.49,12,130.618755,True
1.49,12,130.643151,True
1.49,12,130.667256,True
1.49,12,130.69218,True
1.49,12,130.714534,True
1.48,13,130.739549,True
1.49,12,130.764402,True
1.49,12,130.800244,True
1.47,14,130.839021,True
1.49,12,130.875444,True
1.49,12,130.902,True
1.49,12,130.927722,True
1.49,12,130.957137,True
1.49,12,130.983551,True
1.49,12,131.00969,True
1.49,12,131.039724,True
1.49,12,131.066583,True
1.49,12,131.091637,True
1.49,12,131.121051,True
1.49,12,131.154515,True
1.48,13,131.184503,True
1.49,12,131.212173,True
1.49,12,131.24242,True
1.49,12,131.269423,True
1.49,12,131.304813,True
1.49,12,131.331766,True
1.49,12,131.357508,True
1.49,12,131.383048,True
1.49,12,131.407419,True
1.49,12,131.436193,True
1.49,12,131.467548,True
1.47,14,131.497109,True
1.49,12,131.521332,True
1.49,12,131.545967,True
1.49,12,131.577522,True
1.49,12,131.599488,True
1.49,12,131.621533,True
1.49,12,131.647655,True
1.49,12,131.676694,True
1.49,12,131.697344,True
1.49,12,131.724681,True
1.49,12,131.748579,True
1.49,12,131.773841,True
1.47,14,131.803291,True
1.49,12,131.833866,True
1.49,12,131.863016,True
1.49,12,131.894037,True
1.49,12,139.211399,True
1.49,12,139.235334,True
1.49,12,139.258219,True
1.49,12,139.281281,True
1.47,14,139.308681,True
1.49,12,139.332183,True
1.49,12,139.35161,True
1.49,12,139.370116,True
1.49,12,139.39062,True
1.49,12,139.41063,True
1.49,12,139.435505,True
1.49,12,139.456154,True
1.49,12,139.475098,True
0.89,12,139.493168,True
1.49,12,139.512634,True
1.49,12,139.537583,True
1.49,12,139.558906,True
1.49,12,139.58281,True
1.49,12,139.60167,True
1.49,12,139.616796,True
1.49,12,139.638345,True
1.49,12,139.657836,True
1.49,12,139.680204,True
1.49,12,139.698965,True
1.49,12,139.71792,True
1.49,12,139.741546,True
1.49,12,139.762591,True
1.49,12,139.789155,True
1.49,12,139.80946,True
1.49,12,139.834325,True
1.49,12,139.856082,True
1.49,12,139.884978,True
1.49,12,139.901509,True
1.49,12,139.921495,True
1.49,12,139.944111,True
1.49,12,139.965056,True
1.49,12,139.990031,True
1.49,12,140.010833,True
1.49,12,140.038249,True
1.49,12,140.059126,True
1.49,12,140.078244,True
1.49,12,140.098674,True
1.48,13,140.121492,True
1.49,12,140.142713,True
1.47,14,140.168235,True
1.49,12,140.189933,True
1.49,12,140.211766,True
1.49,12,140.232812,True
1.49,12,140.253663,True
1.47,14,140.280035,True
1.49,12,140.302052,True
1.49,12,140.325215,True
1.49,12,140.346881,True
1.49,12,140.36971,True
1.49,12,140.401555,True
1.49,12,140.42405,True
1.49,12,140.445436,True
1.49,12,140.466375,True
1.49,12,140.485989,True
1.49,12,140.501397,True
1.49,12,140.526978,True
1.49,12,140.551236,True
1.49,12,140.570458,True
1.49,12,140.594341,True
1.49,12,140.614154,True
1.49,12,140.635137,True
1.49,12,140.651427,True
1.49,12,140.669387,True
1.49,12,140.692114,True
1.49,12,140.711916,True
1.49,12,140.737169,True
1.47,14,140.76118,True
1.49,12,140.786442,True
1.49,12,140.80569,True
1.49,12,140.824716,True
1.49,12,140.844792,True
1.49,12,140.867127,True
1.49,12,140.890871,True
1.49,12,140.912926,True
1.49,12,140.936752,True
1.49,12,140.958636,True
1.49,12,140.979224,True
1.49,12,140.99836,True
1.49,12,141.019203,True
1.49,12,141.040438,True
1.49,12,141.063849,True
1.49,12,141.08499,True
1.49,12,141.106089,True
1.49,12,141.128908,True
1.49,12,141.1514,True
1.49,12,141.167391,True
1.49,12,141.188127,True
1.49,12,141.213407,True
1.49,12,141.240325,True
1.49,12,141.263942,True
1.49,12,141.287123,True
1.49,12,141.311177,True
1.49,12,141.337491,True
1.46,15,141.363053,True
1.49,12,141.399252,True
1.49,12,141.429802,True
1.49,12,141.456055,True
1.49,12,141.482283,True
1.49,12,141.50679,True
1.49,12,141.537566,True
1.49,12,141.566629,True
1.49,12,141.596711,True
1.47,14,141.627716,True
1.49,12,141.656092,True
1.49,12,141.683735,True
1.49,12,141.717352,True
1.49,12,141.746509,True
1.49,12,141.780609,True
1.49,12,141.818052,True
1.49,12,141.859721,True
1.49,12,141.90473,True
1.49,12,141.928009,True
1.49,12,141.953276,True
1.49,12,141.977739,True
1.49,12,142.004843,True
1.49,12,142.034162,True
1.49,12,142.05936,True
1.49,12,142.08231,True
1.49,12,142.107082,True
1.49,12,142.130385,True
1.47,14,142.160982,True
1.49,12,142.184528,True
1.49,12,142.208147,True
1.49,12,142.233175,True
1.49,12,142.257606,True
1.49,12,142.285212,True
1.49,12,142.313034,True
1.49,12,142.339466,True
1.47,14,142.368213,True
1.49,12,142.398351,True
1.49,12,142.423534,True
1.49,12,142.449553,True
1.49,12,142.473066,True
1.49,12,142.496198,True
1.49,12,142.518847,True
1.49,12,142.546688,True
1.49,12,142.572361,True
1.49,12,142.599421,True
1.49,12,142.621516,True
1.49,12,142.646505,True
1.49,12,142.667173,True
1.49,12,142.694444,True
1.49,12,142.714327,True
1.49,12,142.738299,True
1.49,12,142.756654,True
1.49,12,142.776831,True
1.49,12,142.799862,True
1.49,12,142.824496,True
1.49,12,142.845476,True
1.49,12,142.869277,True
1.49,12,142.892745,True
1.49,12,142.912118,True
1.49,12,142.93521,True
1.49,12,142.956459,True
1.49,12,142.977125,True
1.49,12,142.998847,True
1.49,12,143.021013,True
1.49,12,143.045039,True
1.49,12,143.06773,True
1.49,12,143.092679,True
1.49,12,143.114377,True
1.49,12,143.137454,True
1.49,12,143.154487,True
1.49,12,143.174532,True
1.49,12,148.815472,True
1.49,12,148.841746,True
1.49,12,148.868822,True
1.49,12,148.894207,True
1.49,12,148.917571,True
1.49,12,148.940073,True
1.49,12,148.962443,True
1.49,12,148.9903,True
1.49,12,149.011926,True
1.49,12,149.035251,True
1.49,12,149.055806,True
1.49,12,149.077054,True
1.49,12,149.101674,True
1.49,12,149.125324,True
1.49,12,149.148582,True
1.49,12,149.170831,True
1.49,12,149.192239,True
1.49,12,149.215563,True
1.49,12,149.235129,True
1.49,12,149.254514,True
1.49,12,149.276269,True
1.49,12,149.297546,True
1.49,12,149.319874,True
1.49,12,149.341614,True
1.49,12,149.364018,True
1.49,12,149.383558,True
1.49,12,149.405778,True
1.49,12,149.425638,True
1.49,12,149.44839,True
1.49,12,149.470751,True
1.49,12,149.493028,True
1.49,12,149.514498,True
1.49,12,149.539494,True
1.49,12,149.565563,True
1.49,12,149.59184,True
1.49,12,149.620466,True
1.49,12,149.645088,True
1.49,12,149.668928,True
1.49,12,149.700758,True
1.49,12,149.728211,True
1.49,12,149.752498,True
1.49,12,149.773951,True
1.49,12,149.794347,True
1.49,12,149.816712,True
1.49,12,149.839849,True
1.49,12,149.861849,True
1.49,12,149.885861,True
1.49,12,149.907177,True
1.49,12,149.928776,True
1.49,12,149.950533,True
1.49,12,149.975129,True
1.49,12,150.005116,True
1.49,12,150.032138,True
1.49,12,150.067767,True
1.49,12,150.114044,True
1.49,12,150.137775,True
1.49,12,150.156306,True
1.49,12,150.184401,True
1.49,12,150.205519,True
1.49,12,150.225719,True
1.49,12,150.252168,True
1.49,12,150.274881,True
1.49,12,150.299862,True
1.49,12,150.322837,True
1.49,12,150.346147,True
1.49,12,150.369941,True
1.49,12,150.392097,True
1.49,12,150.415351,True
1.49,12,150.442601,True
1.49,12,150.466772,True
1.49,12,150.491514,True
1.49,12,150.516579,True
1.49,12,150.545757,True
1.49,12,150.569403,True
1.49,12,150.595038,True
1.49,12,150.619933,True
1.49,12,150.643734,True
1.49,12,150.664337,True
1.49,12,150.68736,True
1.49,12,150.711528,True
1.49,12,150.736189,True
1.49,12,150.755468,True
1.49,12,150.773502,True
1.49,12,150.794854,True
1.49,12,150.818524,True
1.49,12,150.841548,True
1.49,12,150.866554,True
1.49,12,150.889444,True
1.49,12,150.916183,True
1.49,12,150.940345,True
1.49,12,150.963616,True
1.49,12,150.987806,True
1.49,12,151.012202,True
1.49,12,151.040116,True
1.49,12,151.111655,True
1.49,12,151.140423,True
1.49,12,151.169708,True
1.49,12,151.208581,True
1.49,12,151.255361,True
1.49,12,151.281245,True
1.49,12,151.304723,True
1.49,12,151.329438,True
1.49,12,151.354459,True
1.49,12,151.381235,True
1.49,12,151.413035,True
1.49,12,151.441466,True
1.49,12,151.46721,True
1.49,12,151.492284,True
1.49,12,151.517259,True
1.49,12,151.54915,True
1.49,12,151.573931,True
1.49,12,151.612279,True
1.49,12,151.641221,True
1.49,12,151.665427,True
1.49,12,151.691846,True
1.49,12,151.721276,True
1.47,14,151.750561,True
1.49,12,151.776251,True
1.49,12,151.801077,True
1.49,12,151.828712,True
1.49,12,151.859428,True
1.49,12,151.901865,True
1.49,12,151.930423,True
1.49,12,151.954509,True
1.49,12,151.991052,True
1.49,12,152.019285,True
1.49,12,152.044553,True
1.47,14,152.076941,True
1.49,12,152.1071,True
1.49,12,152.132508,True
1.49,12,152.159336,True
1.49,12,152.186081,True
1.49,12,152.220396,True
1.49,12,152.251453,True
1.49,12,152.277818,True
1.49,12,152.302607,True
1.49,12,152.325079,True
1.49,12,152.345755,True
1.49,12,152.367312,True
1.49,12,152.393837,True
1.49,12,152.416257,True
1.49,12,152.440104,True
1.49,12,152.461989,True
1.49,12,152.480135,True
1.49,12,152.504784,True
1.49,12,152.52952,True
1.49,12,152.552232,True
1.49,12,152.572013,True
1.49,12,152.593248,True
1.49,12,152.616958,True
1.49,12,152.641404,True
1.49,12,152.661553,True
1.49,12,152.689285,True
1.49,12,152.72204,True
1.49,12,152.767136,True
1.49,12,152.804067,True
1.49,12,152.828644,True
1.49,12,152.858889,True
1.49,12,152.890138,True
1.49,12,152.913867,True
1.49,12,152.937409,True
0.89,12,152.961419,True
1.49,12,152.987358,True
1.49,12,153.014521,True
1.49,12,153.046988,True
1.49,12,153.075766,True
1.49,12,153.116117,True
1.48,13,153.146715,True
1.49,12,153.17541,True
1.49,12,153.20176,True
1.49,12,160.525056,True
1.49,12,160.553032,True
1.48,13,160.582195,True
1.49,12,160.623276,True
1.49,12,160.656855,True
1.49,12,160.689256,True
1.49,12,160.710768,True
1.49,12,160.743257,True
1.49,12,160.770216,True
1.49,12,160.807645,True
1.49,12,160.835609,True
1.49,12,160.869522,True
1.49,12,160.900111,True
1.49,12,160.92279,True
1.49,12,160.943598,True
1.49,12,160.977996,True
1.49,12,161.003134,True
1.49,12,161.031386,True
1.49,12,161.053976,True
1.49,12,161.087611,True
1.49,12,161.107618,True
1.49,12,161.126587,True
1.49,12,161.154311,True
1.49,12,161.179629,True
1.49,12,161.200956,True
1.49,12,161.226241,True
1.49,12,161.275479,True
1.49,12,161.305416,True
1.49,12,161.351333,True
1.49,12,161.408872,True
1.49,12,161.435206,True
1.49,12,161.459136,True
1.49,12,161.486593,True
1.49,12,161.535582,True
1.46,15,161.566318,True
1.49,12,161.597303,True
1.49,12,161.622365,True
1.49,12,161.644753,True
1.49,12,161.671365,True
1.49,12,161.687974,True
1.49,12,161.706883,True
1.49,12,161.726251,True
1.49,12,161.785973,True
1.49,12,161.806254,True
1.49,12,161.823071,True
1.49,12,161.838967,True
1.47,14,161.859822,True
1.47,14,161.888798,True
1.49,12,161.916513,True
1.49,12,161.946326,True
1.49,12,161.974333,True
1.49,12,162.002696,True
1.49,12,162.026018,True
1.49,12,162.059975,True
1.49,12,162.088675,True
1.49,12,162.116082,True
1.49,12,162.139735,True
1.49,12,162.184359,True
1.49,12,162.209289,True
1.49,12,162.243788,True
1.49,12,162.261636,True
1.49,12,162.277926,True
1.49,12,162.295248,True
1.49,12,162.313432,True
1.49,12,162.332907,True
1.49,12,162.351706,True
1.49,12,162.369934,True
1.49,12,162.389394,True
1.49,12,162.410711,True
1.49,12,162.430152,True
1.49,12,162.450911,True
1.49,12,162.478127,True
1.49,12,162.496912,True
1.49,12,162.515661,True
1.49,12,162.537477,True
1.49,12,162.568754,True
1.49,12,162.587681,True
1.49,12,162.6078,True
1.49,12,162.632059,True
1.49,12,162.651779,True
1.49,12,162.668235,True
1.49,12,162.690284,True
1.49,12,162.713387,True
1.49,12,162.732714,True
1.49,12,162.749755,True
1.49,12,162.769806,True
1.49,12,162.788604,True
1.49,12,162.806875,True
1.49,12,162.824945,True
1.49,12,162.841034,True
1.49,12,162.858239,True
1.49,12,162.878616,True
1.49,12,162.898929,True
1.49,12,162.91519,True
1.49,12,162.933832,True
1.49,12,162.951658,True
1.49,12,162.969281,True
1.49,12,162.986045,True
1.49,12,163.005586,True
1.49,12,163.023817,True
1.49,12,163.04159,True
1.49,12,163.060364,True
1.49,12,163.083332,True
1.49,12,163.100667,True
1.49,12,163.120536,True
1.49,12,163.13965,True
1.49,12,163.157073,True
1.49,12,163.171135,True
1.47,14,163.195563,True
1.49,12,163.212626,True
1.49,12,163.23038,True
1.49,12,163.247054,True
1.49,12,163.267995,True
1.49,12,163.286313,True
1.49,12,163.30351,True
1.49,12,163.321523,True
1.49,12,163.338328,True
1.49,12,163.351298,True
1.49,12,163.365186,True
1.49,12,163.383502,True
1.49,12,163.396422,True
1.49,12,163.410729,True
1.49,12,163.429322,True
1.49,12,163.461706,True
1.49,12,163.478935,True
1.49,12,163.495894,True
1.49,12,163.51105,True
1.49,12,163.527625,True
1.49,12,163.548097,True
1.49,12,163.563852,True
1.49,12,163.580345,True
1.49,12,163.616075,True
1.49,12,163.632731,True
1.49,12,163.652268,True
1.49,12,163.674935,True
1.49,12,163.694213,True
1.49,12,163.716399,True
1.49,12,163.738177,True
1.49,12,163.757634,True
1.49,12,163.776388,True
1.49,12,163.797341,True
1.49,12,163.831733,True
1.49,12,163.84989,True
1.49,12,163.867541,True
1.49,12,163.887798,True
1.49,12,163.907588,True
1.49,12,163.926095,True
1.49,12,163.9433,True
1.49,12,163.962885,True
1.49,12,163.979248,True
1.49,12,163.996619,True
1.49,12,164.013317,True
1.49,12,164.031082,True
1.49,12,164.049152,True
1.49,12,164.066629,True
1.49,12,164.084528,True
1.49,12,164.102873,True
1.49,12,164.121094,True
1.49,12,164.140081,True
0.89,12,164.159131,True
1.49,12,164.177819,True
1.49,12,164.199957,True
1.49,12,164.218143,True
1.49,12,164.235282,True
1.49,12,164.250141,True
1.49,12,164.269652,True
1.49,12,164.289654,True
1.49,12,164.306143,True
1.49,12,164.341053,True
1.49,12,164.357587,True
1.49,12,171.459353,True
1.49,12,171.476143,True
1.49,12,171.490768,True
1.49,12,171.507107,True
1.49,12,171.522994,True
1.49,12,171.5383,True
1.49,12,171.55336,True
1.49,12,171.576529,True
1.49,12,171.597871,True
1.49,12,171.618616,True
1.49,12,171.641959,True
1.49,12,171.663634,True
0.89,12,171.688514,True
1.49,12,171.71423,True
1.49,12,171.738325,True
1.48,13,171.763076,True
1.49,12,171.787823,True
1.49,12,171.811946,True
1.49,12,171.837824,True
1.49,12,171.863363,True
1.49,12,171.894376,True
1.49,12,171.923691,True
1.49,12,171.953562,True
1.49,12,171.98019,True
1.49,12,172.02369,True
1.49,12,172.050883,True
1.49,12,172.089061,True
1.49,12,172.127527,True
1.49,12,172.152208,True
1.49,12,172.177012,True
1.49,12,172.199698,True
1.49,12,172.223422,True
1.49,12,172.245733,True
1.49,12,172.268844,True
1.49,12,172.291286,True
1.49,12,172.312216,True
1.49,12,172.337015,True
1.49,12,172.377708,True
1.49,12,172.400444,True
0.89,12,172.425904,True
1.49,12,172.450084,True
1.49,12,172.474303,True
1.49,12,172.497543,True
1.49,12,172.528498,True
1.49,12,172.565091,True
1.49,12,172.608636,True
1.49,12,172.633093,True
1.49,12,172.6503,True
1.49,12,172.665325,True
1.49,12,172.68168,True
1.49,12,172.698915,True
1.49,12,172.717199,True
1.49,12,172.735125,True
1.49,12,172.751562,True
1.49,12,172.766001,True
1.49,12,172.783093,True
1.49,12,172.798925,True
1.49,12,172.816174,True
1.49,12,172.832713,True
1.49,12,172.856662,True
1.49,12,172.878886,True
1.49,12,172.908542,True
