#{"t_start": 1782233975.454357, "env_id": "None"}
r,l,t,true_done
0.89,12,30.595654,True
0.88,13,30.606115,True
0.86,15,30.617347,True
0.87,14,30.62861,True
0.89,12,30.638933,True
0.89,12,30.648679,True
0.88,13,30.658248,True
0.89,12,30.667934,True
0.84,17,30.680723,True
0.89,12,30.689357,True
0.89,12,30.698235,True
0.89,12,30.706941,True
0.89,12,30.71605,True
0.89,12,30.725227,True
0.89,12,30.733372,True
0.89,12,30.741707,True
0.89,12,30.750237,True
0.89,12,30.758648,True
0.89,12,30.767814,True
0.89,12,30.776759,True
0.89,12,30.785339,True
0.88,13,30.794851,True
0.89,12,30.8034,True
0.89,12,30.812747,True
0.86,15,30.823663,True
0.88,13,30.833699,True
0.86,15,30.844836,True
0.89,12,30.854227,True
0.87,14,30.864254,True
0.89,12,30.874263,True
0.88,13,30.883923,True
0.89,12,30.892926,True
0.89,12,30.901721,True
0.87,14,30.912068,True
0.89,12,32.392349,True
0.89,12,32.401447,True
0.85,16,32.413442,True
0.87,14,32.423887,True
0.89,12,32.433075,True
0.87,14,32.443758,True
